,Name,Address,Latitude,Longitude
898,Catholic Charities Norther - Fort Collins Fort Collins Colorado,"460 Linden Center Dr Fort Collins, Colorado 80524",40.59416198730,-105.070190429688
899,Sister Mary Alice Center For Hope Fort Collins Colorado,"242 Conifer Street Fort Collins, Colorado 80524",40.60283279419,-105.075141906738
900,Springfield Court Apts Fort Collins Colorado,"3851 S. Taft Hill Rd. Fort Collins, Colorado 80526",40.53469085693,-105.115280151367
901,Pueblo Rescue Mission New Shelter Pueblo Colorado,"728 W 4th St Pueblo, Colorado 81003",38.27863690000,-104.614236000000
902,New Day Albuquerque New Mexico,"2820 Ridgecrest SE Albuquerque, New Mexico 87108",35.11156082153,-106.603919982910
903,AOC Men’s Overnight Emergency Shelter Albuquerque New Mexico,"715 Candelaria NE Albuquerque, New Mexico 87107",35.11648178000,-106.631515000000
904,The Rock at NoonDay (formerly Noon Day Ministries) Albuquerque New Mexico,"2400 Second Street NW Albuquerque, New Mexico 87105",35.10904690000,-106.644113000000
905,Family Promise of Albuquerque Family Shelter Albuquerque New Mexico,"808 Edith Blvd. NE Albuquerque, New Mexico 87102",35.09038800000,-106.639340000000
906,Susan B. Sager Day Shelter Albuquerque New Mexico,"1201 3rd St NW Albuquerque, New Mexico 87102",35.09587000000,-106.648380000000
907,Salvation Army Albuquerque New Mexico,"400 John NE Albuquerque, New Mexico 87102",35.08842086792,-106.644935607910
908,Shelter for Victims of Domestic Violence - Women's Community Association Albuquerque New Mexico,"PO Box 25363 Albuquerque, New Mexico 87125",35.08438110352,-106.647880554199
909,Maria Amadea Shelter Albuquerque New Mexico,"708 Tijeras Ave NW Albuquerque, New Mexico 87102",35.08431243896,-106.648017883301
910,Albuquerque Rescue Mission - Steelbridge Albuquerque New Mexico,"525 2nd St SW Albuquerque, New Mexico 87102",35.07972336000,-106.650360000000
911,Good Shepherd Center Albuquerque New Mexico,"218 Iron St. SW Albuquerque, New Mexico 87102",35.07924652000,-106.650512000000
912,Transitional Living Center Albuquerque New Mexico,"4605 Gibson SE Albuquerque, New Mexico 87108",35.05842208862,-106.594917297363
913,The Shelter Albuquerque New Mexico,"123 Rhode Island SE Albuquerque, New Mexico 87108",35.07413864136,-106.558288574219
914,Barrett House Albuquerque New Mexico,"10300 Constitution Ave NE Albuquerque, New Mexico 87112",35.09435653687,-106.532485961914
915,Proyecto La Luz Transitional Housing - Catholic Charities Albuquerque New Mexico,"2010 Bridge Blvd SW Albuquerque, New Mexico 87105",35.06525421143,-106.686965942383
916,Joy Junction Albuquerque New Mexico,"4500 2nd Street SW Albuquerque, New Mexico 87125",35.01269913000,-106.660789000000
917,Haven of Love Albuquerque New Mexico,"4025 Isleta Blvd. SW Albuquerque, New Mexico 87105",35.01687622070,-106.684524536133
918,"Hopeworks - Shelter, Behavioral Health Albuquerque New Mexico","1201 Third NW Albuquerque, New Mexico 87125",35.26276016000,-106.760780000000
919,Taos Mens Shelter Taos New Mexico,"220 Albright Street Taos, New Mexico 87571",36.39598970000,-105.575610000000
920,The DreamTree Project  Taos New Mexico,"128 La Posta Rd Taos, New Mexico 87571",36.39461460000,-105.583186000000
921,Carlsbad Community of Hope Center Inc. Carlsbad New Mexico,"1314 S Canal St Carlsbad, New Mexico 88220",32.40707000000,-104.227134000000
922,Lighthouse Mission Clovis Clovis New Mexico,"407 L Casillas Blvd Clovis, New Mexico 88101",34.39858400000,-103.209690000000
923,"St, Vincent de Paul Deming New Mexico","400 S. 12th St. Deming, New Mexico 88030",32.26427841187,-107.773780822754
924,St. Elizabeth Shelter - Men's Emergency Shelter Santa Fe New Mexico,"804 Alarid St Santa Fe, New Mexico 87505",35.67968368530,-105.952888488770
925,Casa Familia Urgent Transition Center Emergency Shelter for Women and Families Santa Fe New Mexico,"1604 Berry Ave Santa Fe, New Mexico 87505",35.66641998000,-105.968292000000
926,Interfaith Community Shelter - Seasonal Shelter ONLY Santa Fe New Mexico,"2801 Cerrillos Rd Santa Fe, New Mexico 87505",35.65792083740,-105.987609863281
927,Sonrisa Family Supportive Living Program Santa Fe New Mexico,"6321 Jaguar Dr Santa Fe, New Mexico 87507",35.62541199000,-106.041923000000
928,The Roof Shelter Farmington New Mexico,"310 W. Animas Farmington, New Mexico 87401",36.72744000000,-108.208516000000
929,PATH (People Assisting Homeless) Farmington New Mexico,"309 W Pinon St Farmington, New Mexico 87401",36.72233300000,-108.209070000000
930,Las Cruces Gospel Rescue Mission Las Cruces New Mexico,"1050 W. Amador Las Cruces, New Mexico 88004",32.17697906000,-106.888641000000
931,Casa de Samaritan Las Vegas New Mexico,"1000 Mills Avenue Las Vegas, New Mexico 87701",35.60411250000,-105.226554000000
932,Silver City Gospel Mission Silver City New Mexico,"111 S Texas St. Silver City, New Mexico 88061",32.76891040000,-108.277271000000
933,Puerto Seguero Socorro New Mexico,"519 North California Street Socorro, New Mexico 87801",34.05186080933,-106.891540527344
934,Harmony Family Services Emergency Shelter For Children Abilene Texas,"305 Grape St Abilene, Texas 79601",32.45237350000,-99.741188000000
935,Love and Care Ministries Homeless Assistance Abilene Texas,"233 Fannin St Abilene, Texas 79603",32.45256042000,-99.756530700000
936,Abilene Hope Haven Abilene Texas,"801 S. Treadaway Blvd. Abilene, Texas 79602",32.44004440000,-99.728149400000
937,Salvation Army Abilene Homeless Shelter Abilene Texas,"1726 Butternut St Abilene, Texas 79602",32.42858505000,-99.738945000000
938,Emily's Place Transitional Housing For Women Plano Texas,"P. O. Box 260671 Plano, Texas 75026",33.00236893000,-96.767921400000
939,River of Life Homes - ROLH Richardson Texas,"207 N St Johns Dr Richardson, Texas 75081",32.94688797000,-96.695594700000
940,Hope's Door New Beginning Center Plano Texas,"860 F Ave. Ste. 100 Plano, Texas 75074",33.01072693000,-96.704986500000
941,City House Plano Texas,"902 E. 16th Street Plano, Texas 75074",33.02116394000,-96.702606200000
942,River Of Life Homes For Women and Children Dallas Texas,"not disclosed Dallas, Texas 75238",32.88211160000,-96.711940900000
943,Genesis Women's Shelter Dallas Texas,"4411 Lemmon Ave Ste 201 Dallas, Texas 75219",32.81799316000,-96.812942500000
944,UGM Center of Hope - Shelter for single women and children Dallas Texas,"4815 Cass Street Dallas, Texas 75235",32.81262000000,-96.829369000000
945,Salvation Army Dallas Shelter and Services - Carr P. Collins Social Service Center Dallas Texas,"5302 Harry Hines Dallas, Texas 75247",32.81242371000,-96.837783800000
946,Union Gospel Mission Dallas Texas,"3211 Irving Blvd Dallas, Texas 75247",32.80833817000,-96.870140000000
947,Turtle Creek Manor Dallas Texas,"2707 Routh Street Dallas, Texas 75201",32.79709625000,-96.802810600000
948,Hope's Door New Beginning Center Garland Texas,"218 N 10th St. Garland, Texas 75040",32.91366959000,-96.642433100000
949,Brighter Tomorrows Irving Texas,"928 Bluebird Dr Irving, Texas 75061",32.82130580000,-96.957249500000
950,Living World Men's Home Irving Texas,"828 E 4th St Irving, Texas 75060",32.81028630000,-96.938806300000
951,Salvation Army Garland TX Garland Texas,"451 West Avenue D Garland, Texas 75046",32.90895462000,-96.636474600000
952,Shared Housing Dallas Texas,"402 N. Good Latimer Expy. Dallas, Texas 75204",32.78590012000,-96.788078300000
953,The Stewpot Dallas Dallas Texas,"1822 Young Street Dallas, Texas 75201",32.77824910000,-96.796139900000
954,Family Gateway Dallas Texas,"711 South St. Paul Street Dallas, Texas 75201",32.77699310000,-96.794453000000
955,The Bridge North Texas Dallas Texas,"1818 Corsicana Street Dallas, Texas 75201",32.77591800000,-96.791650000000
956,Calvert Place Men's Shelter Dallas Texas,"1818 Corsicana Street Dallas, Texas 75201",32.77561000000,-96.791380000000
957,Austin Street Center - Austin Street Shelter Dallas Texas,"2929 Hickory Street Dallas, Texas 75226",32.77869797000,-96.775878900000
958,Dallas Life Foundation Dallas Texas,"1100 Cadiz Dallas, Texas 75215",32.77183533000,-96.798347400000
959,"Eden Outreach, Inc. Dallas Texas","3110 Metropolitan Ave Dallas, Texas 75215",32.76714400000,-96.758167000000
960,D.I.S.C MINISTRIES Dallas Texas,"2706 S 2nd AVE  Dallas, Texas 75210",32.76757370000,-96.751602600000
961,ARM Ministries - Adult Rehab Dallas Texas,"1128 reverend CBT Smith Dallas, Texas 75203",32.75555801000,-96.807380600000
962,Family Promise Collin County Allen Texas,"PO Box 1601 Allen, Texas 75002",33.10066604000,-96.656463600000
963,Homeward Bound  Inc Dallas Texas,"233 W. 10th Street Dallas, Texas 75208",32.74523544000,-96.825355500000
964,Promise House Dallas Texas,"224 W Page Ave. Dallas, Texas 75208",32.74006271000,-96.825744600000
965,The B & W House Dallas Texas,"341 W. Woodin Blvd Dallas, Texas 75224",32.72269821167,-96.828163146973
966,"Lifeline Shelter for Families, Inc. Grand Prairie Texas","202 College Street Suite 101 Grand Prairie, Texas 75050",32.74807358000,-97.005752500000
967,Living Word In The CliffS Ministries Dallas Texas,"522 Shadyway Dr. Dallas, Texas 75232",32.65155690000,-96.830533000000
968,Safehaven of Tarrant County - Arlington Resource Center Arlington Texas,"401 W Sanford St #1400 Arlington, Texas 76004",32.74332700000,-97.111920000000
969,Arlington Life Shelter Arlington Texas,"325 W. Division Street Arlington, Texas 76011",32.73926926000,-97.109764100000
970,Mission Arlington Arlington Texas,"210 W. South St. Arlington, Texas 76010",32.73478699000,-97.108665400000
971,The Samaritan Inn McKinney McKinney Texas,"1710 N McDonald St McKinney, Texas 75071",33.22157270000,-96.612739800000
972,Arlington Family Life Shelter Arlington Texas,"712 West Abram Arlington, Texas  76004",32.73506927490,-97.115600585938
973,Soul's Harbor Dallas Texas,"13134 Nile Drive Dallas, Texas 75253",32.66040039000,-96.624710000000
974,Salvation Army Shelter Shelter Denton TX Denton Texas,"1508 E. McKinney Denton, Texas 76202",33.21546173000,-97.113212500000
975,Friends of the Family Denton Texas,"1014 West University Drive Denton, Texas 76201",33.22993469000,-97.142173700000
976,"Bridges Safehouse, Inc Cedar Hill Texas","P.O. Box 1161 Cedar Hill, Texas 75106",32.59028244000,-96.935028000000
977,Catholic Charities Respite Center Shelter McAllen Texas,"111 S. 15th St. McAllen, Texas 78501",26.20313300000,-98.235485000000
978,"Victory Ministries of the Rio Grande Valley, Inc McAllen Texas","1901 Cedar McAllen, Texas 78501",26.20720710000,-98.239165400000
979,Mujeres Unidas/Women Together McAllen Texas,"420 North 21st St. McAllen, Texas 78501",26.20875740000,-98.241088800000
980,Freedom House Weatherford Texas,"1149 Fort Worth Hwy Weatherford, Texas 76087",32.75903633000,-97.776624000000
981,SafeHaven Of Tarrant County Fort Worth Texas,"1100 Hemphill St #303 Fort Worth, Texas 76102",32.73244000000,-97.332490000000
982,SafeHaven of Tarrant County - Victims and Their Children Fort Worth Texas,"1100 Hemphill Street Suite 303 Fort Worth, Texas 76104",32.73301750000,-97.331568000000
983,Tarrant County Samaritan House Fort Worth Texas,"929 Hemphill St. Fort Worth, Texas 76104",32.73520279000,-97.331436100000
984,Fort Worth YWCA Temporary Shelter For Women Fort Worth Texas,"512 W. 4th St. Fort Worth, Texas 76102",32.75301743000,-97.334487900000
985,Day Resource Center Fort Worth Texas,"1100 E. Lancaster Fort Worth, Texas ",32.74583900000,-97.317617000000
986,Union Gospel Mission of Tarrant County Fort Worth Texas,"1321 East Lancaster Avenue Fort Worth, Texas 76102",32.74638140000,-97.315353000000
987,Presbyterian Night Shelter For Single Women and Children Fort Worth Texas,"2400 Cypress St Fort Worth, Texas 76102",32.74456270000,-97.313785000000
988,Presbyterian Night Shelter Fort Worth Texas,"2400 Cypress Street Fort Worth, Texas 76102",32.74486160000,-97.313560400000
989,The Salvation Army Fort Worth Shelter Fort Worth Texas,"1855 E. Lancaster Fort Worth, Texas 76103",32.74670410000,-97.301307600000
990,Catholic Charities Fort Worth Texas,"2701 Birchill Road North Fort Worth, Texas 76105",32.72423553000,-97.287315300000
991,Cornerstone Assistance Network Fort Worth Texas,"3500 Noble Avenue Fort Worth, Texas 76111",32.76943970000,-97.297065700000
992,ACH Child and Family Services Fort Worth Texas,"3712 Wichita St Fort Worth, Texas 76119",32.70973800000,-97.279787000000
993,"CLOSED: Liberty Lighthouse, Inc. Springtown Texas","P. O. Box 1923 Springtown, Texas 76082",32.96595764160,-97.683639526367
994,Green Light Ministries Brother to Brother Azle Texas,"14435 FM 730 No. Azle, Texas 76020",32.98873138000,-97.543487500000
995,Huma-Faith Fort Worth Texas,"5601 Bridge Street Fort Worth, Texas 76101",32.76126098633,-97.235511779785
996,Johnson County Family Crisis Center Cleburne Texas,"660 County Rd 903 Cleburne, Texas 76033",32.42848000000,-97.401410000000
997,Desire To Live Assisted Living Alvin Texas,"2220 cr 144  Alvin, Texas 77511",29.46171760559,-95.274284362793
998,Bay Area Turning Point Webster Texas,"210 S. Walnut Webster, Texas 77598",29.53391266000,-95.121459900000
999,Worthy Ministries Inc  Texas City  Texas,"5105 Timothy Street Texas City , Texas 77591",29.37978744507,-94.969360351563
1000,Bridge Over Troubled Water Inc Pasadena Texas,"3811 Allen-Genoa Rd Pasadena, Texas 77504",29.65231323000,-95.205986000000
1001,True Courage La Marque Texas,"421 Oak La Marque, Texas 77568",29.37647438049,-94.966644287109
1002,Sarah's House Pasadena Texas,"711 Perla Rd Pasadena, Texas 77502",29.67355683000,-95.202271670000
1003,"Crossroads At Park Place, Inc. Houston Texas","3827 Broadway Houston, Texas 77017",29.68665910000,-95.277002200000
1004,Grace and Joy Transitional Living  Houston ,"6342 Ludington Dr Houston,  77035",29.65138800000,-95.501878000000
1005,Lil Audrey's Safe Place  Houston Texas,"2505 Southmore Houston, Texas 77004",29.72045135000,-95.373657200000
1006,Madge Bush Transitional Living Center Houston Texas,"3410 Drew Street Houston, Texas 77004",29.73171043000,-95.352081300000
1007,The Open Door Mission Houston Texas,"5803 Harrisburg Blvd. Houston, Texas 77011",29.74046516000,-95.317382800000
1008,U.S. Veterans Initiative Veterans Seeking Housing Houston Texas,"4640 Main St. #213 Houston, Texas 77002",29.73273468000,-95.384330700000
1009,Magnificat Houses Houston Texas,"3209 Austin St. Houston, Texas 77004",29.73899000000,-95.373730000000
1010,Salvation Army Houston Family Residence Houston Texas,"1603 McGowen Houston, Texas 77004",29.74228096000,-95.368743900000
1011,Covenant House Texas Houston Texas,"1111 Lovett Blvd Houston, Texas 77006",29.74329567000,-95.392799300000
1012,Chimney Rock Center Harris County Protective Services for Children Houston Texas,"6300 Chimney Rock Houston, Texas 77081",29.71208954000,-95.477333000000
1013,Star of Hope - Women & Family Emergency Shelter Houston Texas,"419 Dowling Houston, Texas 77003",29.75399971000,-95.349334700000
1014,Miryam's Hostel - Loaves and Fishes Houston ,"2009 Congress Street Houston,  77002",29.75705180000,-95.351722600000
1015,New Hope Housing  Inc. Houston Texas,"320 Hamilton St. Houston, Texas 77002",29.75750160000,-95.353256200000
1016,Salvation Army Center of Hope Houston Texas,"1717 Congress Houston, Texas 77002",29.75841130000,-95.353866500000
1017,Doris and Carlos Morris Mens Development Center Houston Texas,"1811 Ruiz Houston, Texas 07705",29.76040459000,-95.351760800000
1018,Star of Hope - Men's Development Center Houston Texas,"1811 Ruiz St Houston, Texas 77081",29.76054400000,-95.351485000000
1019,The Beacon Houston Texas,"1212 Prairie Street Houston, Texas 77002",29.75964355000,-95.360076900000
1020,Houston Area Women's Center Houston Texas,"1010 Waugh Houston, Texas 77019",29.75710487000,-95.398254300000
1021,Bay Area Homeless Services Baytown Texas,"3406 Wisconsin Street Baytown, Texas 77520",29.72936821000,-95.008201600000
1022,Martha's Home Inc. Amarillo Texas,"1204 W. 18th Ave. Amarillo, Texas 79102",35.19573593000,-101.851234000000
1023,City of Refuge (day refuge - sack lunches and clothing) Amarillo Texas,"613 S. Adams Amarillo, Texas 79101",35.20874786000,-101.846977000000
1024,Downtown Women's Center Amarillo Texas,"409 S. Monroe St. Amarillo, Texas 79101",35.21027374000,-101.842773000000
1025,Salvation Army of Amarillo Shelter Amarillo Texas,"400 S. Harrison St. Amarillo, Texas 79101",35.20954400000,-101.839769000000
1026,Another Chance House Amarillo Texas,"209 S. Jackson Amarillo, Texas 79101",35.21186066000,-101.841339000000
1027,Guyon Saunders Resource Center - Community Day Room Amarillo Texas,"200 South Tyler St. Amarillo, Texas 79101",35.21165466000,-101.837898000000
1028,Faith City Mission Amarillo Texas,"600 N Tyler St Amarillo, Texas 79107",35.21140671000,-101.832191000000
1029,Family Support Services Amarillo Texas,"7136 West Interstate 40 Suite B Amarillo, Texas 79101",35.18774000000,-101.915600000000
1030,Patsy's Place Transitional Home Amarillo Texas,"PO Box 7160 Amarillo, Texas 79114",35.25535880000,-101.935778000000
1031,The Salvation Army Shelter Freeport TX Freeport  Texas,"1618 N. Ave J Freeport , Texas 77541",28.98139040000,-95.370241100000
